Format Version,1.23,Take Name,Calibration Ground Plane_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-01-05 02.08.46.118 ,Capture Start Frame,1203290,Total Frames in Take,1623,Total Exported Frames,1623,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1332,11.100000,-0.487028,0.008363,0.235508,0.840994,0.345273,1.091550,0.709781,0.001995,0.359243,1.192829,0.663059,0.187932,0.421105,0.864347,0.735013,0.000000,0.334901,0.844718,0.795892,0.000000,0.318726,1.228059,0.717770,0.000001,0.320134,1.123249,0.800230,0.547204,0.322119,0.967477,0.834069,0.000000,0.388145,1.089212,0.718397,0.000000,0.269202,1.319192,0.529728,0.000000,0.424813,0.970429,0.767875,0.000000,0.294342,1.315985,0.535779,0.602011,0.362004,1.192280,0.661439,0.293451,1.315614,0.537045,,,,,,,0.328335,1.229325,0.722206,0.318544,1.124117,0.800250,,,,,,,,,,,,,0.392647,0.984216,0.728804,0.253224,0.908824,0.712424,0.350122,0.927923,0.635300,0.291887,0.965572,0.785504,,,,-2.646263,0.783466,1.338186,-2.784014,0.843218,1.145149,-2.757347,0.767924,1.122448,-2.941986,0.844715,1.133183,-3.350325,0.777940,1.305082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377229,1.082935,0.708853,,,,,,,0.272136,1.318517,0.544492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,11.108333,-0.484831,0.007084,0.235782,0.842197,0.345944,1.091832,0.710460,0.001857,0.359842,1.193380,0.664306,0.186692,0.422005,0.864578,0.734514,0.000000,0.335770,0.844521,0.795209,0.000000,0.319239,1.228266,0.719173,0.000001,0.320691,1.123008,0.801059,0.503312,0.322819,0.967055,0.834047,0.000000,0.388811,1.089495,0.719100,0.000000,0.269777,1.320373,0.531589,0.000000,0.425567,0.970482,0.767959,0.000000,0.294915,1.317160,0.537644,0.640152,0.362598,1.192871,0.662655,0.294132,1.316798,0.538796,,,,,,,0.327934,1.229437,0.723064,0.318924,1.123908,0.801182,,,,,,,,,,,,,0.392541,0.983801,0.729077,0.253358,0.908601,0.712460,0.350171,0.927765,0.635381,0.291747,0.965176,0.785706,,,,-2.646330,0.783462,1.338167,-2.784094,0.843248,1.145138,-2.757351,0.767946,1.122429,-2.941883,0.844696,1.133181,-3.349894,0.778023,1.305056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377710,1.083227,0.709549,,,,,,,0.272928,1.319717,0.546332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,11.116667,-0.481395,0.007389,0.234198,0.844604,0.346225,1.092195,0.711149,0.002045,0.360519,1.194049,0.665796,0.164720,0.421356,0.864444,0.733351,0.000000,0.335072,0.844262,0.793935,0.000000,0.320091,1.228665,0.720963,0.000001,0.321152,1.122754,0.802009,0.498579,0.322651,0.966536,0.833753,0.000000,0.389087,1.089612,0.719746,0.000000,0.270909,1.322466,0.534147,0.000000,0.425376,0.970063,0.767635,0.000000,0.296037,1.319101,0.540161,0.589609,0.363328,1.193566,0.664053,0.295196,1.318638,0.541492,,,,,,,0.329550,1.229707,0.725231,0.319393,1.123716,0.802053,,,,,,,,,,,,,0.392634,0.983639,0.729308,0.253494,0.908354,0.712458,0.350399,0.927584,0.635681,0.292114,0.964986,0.785971,,,,-2.646395,0.783455,1.338187,-2.783928,0.843248,1.145180,-2.757355,0.767926,1.122446,-2.941753,0.844755,1.133178,-3.350250,0.777936,1.305075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377968,1.083405,0.710189,,,,,,,0.273933,1.321241,0.548567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,11.125000,-0.474738,0.033193,0.237751,0.846757,0.350229,1.092284,0.711606,0.001860,0.364266,1.193914,0.665673,0.917641,0.421814,0.863043,0.729838,0.000000,0.338284,0.844475,0.794652,0.000000,0.327351,1.229229,0.722823,0.030309,0.330352,1.123173,0.803631,0.000001,0.330318,0.966901,0.835138,0.000000,0.393407,1.088832,0.718043,0.000000,0.270761,1.324323,0.538779,0.000000,0.429653,0.968499,0.763960,0.000000,0.296086,1.320448,0.543524,0.921998,0.364186,1.194122,0.665431,0.296231,1.320232,0.543697,,,,,,,0.329227,1.229934,0.726144,0.319784,1.123462,0.802899,,,,,,,,,,,,,0.392741,0.983464,0.729413,0.255105,0.906201,0.708204,0.350468,0.927415,0.635764,0.292238,0.964770,0.786098,,,,-2.646232,0.783472,1.338205,-2.783754,0.843244,1.145174,-2.757231,0.767931,1.122419,-2.942047,0.844699,1.133161,-3.349911,0.778023,1.305092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378274,1.083554,0.710743,,,,,,,0.274886,1.322711,0.550626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,11.133333,-0.476847,0.006235,0.232328,0.847704,0.346935,1.092769,0.712637,0.001988,0.361668,1.195071,0.668449,0.917641,0.421218,0.864516,0.732414,0.000000,0.334760,0.843967,0.792626,0.000000,0.321270,1.229213,0.723933,0.030309,0.321817,1.122399,0.803791,0.000001,0.322707,0.965832,0.833789,0.000000,0.389773,1.089936,0.721274,0.000000,0.272738,1.325271,0.538096,0.000000,0.425555,0.969730,0.767884,0.000000,0.297843,1.321749,0.544114,0.921998,0.364350,1.194618,0.666784,0.296975,1.321364,0.545330,,,,,,,0.330804,1.230227,0.728379,0.320283,1.123195,0.803903,,,,,,,,,,,,,0.392826,0.983276,0.729538,0.253516,0.907807,0.713238,0.350751,0.927199,0.636055,0.292380,0.964557,0.786268,,,,-2.646428,0.783475,1.338199,-2.783794,0.843277,1.145189,-2.757158,0.768001,1.122451,-2.941959,0.844704,1.133179,-3.349670,0.778068,1.305118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378664,1.083758,0.711422,,,,,,,0.275719,1.324070,0.552489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738276,1.349671,1.426092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,11.141667,-0.474221,0.003606,0.231713,0.849359,0.347528,1.093126,0.713307,0.001993,0.362361,1.195756,0.669918,0.202590,0.421888,0.864785,0.731715,0.000000,0.335214,0.843744,0.791444,0.000000,0.321728,1.229468,0.725492,0.000001,0.322040,1.122079,0.804575,0.566914,0.322921,0.965300,0.833442,0.000000,0.390334,1.090259,0.722088,0.000000,0.273844,1.326839,0.540171,0.000000,0.426018,0.969742,0.767962,0.000000,0.298929,1.323290,0.546260,0.614443,0.365066,1.195340,0.668214,0.298047,1.322898,0.547472,,,,,,,0.331510,1.230543,0.730034,0.320502,1.122845,0.804728,,,,,,,,,,,,,0.393101,0.983032,0.729704,0.253770,0.907407,0.713251,0.350828,0.927021,0.636165,0.292723,0.964224,0.786415,,,,-2.646231,0.783486,1.338183,-2.784027,0.843231,1.145143,-2.756950,0.767940,1.122480,-2.941792,0.844749,1.133198,-3.350101,0.777972,1.305080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378985,1.083923,0.711979,,,,,,,0.276685,1.325652,0.554730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,11.150000,-0.469950,0.006631,0.229099,0.852418,0.347490,1.093380,0.713894,0.002038,0.363025,1.196252,0.671332,0.193938,0.419927,0.864245,0.729966,0.000000,0.333345,0.843440,0.789911,0.000000,0.322944,1.229830,0.727386,0.000001,0.322676,1.121754,0.805529,0.568601,0.322312,0.964726,0.833024,0.000000,0.390309,1.090062,0.722450,0.000000,0.275069,1.329235,0.543146,0.000000,0.425144,0.968841,0.767106,0.000000,0.300149,1.325414,0.549087,0.612507,0.365649,1.195916,0.669551,0.299334,1.324890,0.550422,,,,,,,0.332125,1.230824,0.731712,0.321106,1.122609,0.805624,,,,,,,,,,,,,0.393386,0.982668,0.729791,0.253899,0.907204,0.713385,0.351229,0.926896,0.636330,0.292823,0.963956,0.786732,,,,-2.646283,0.783480,1.338194,-2.784021,0.843243,1.145161,-2.757298,0.767976,1.122461,-2.941559,0.844788,1.133208,-3.350031,0.777977,1.305085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379560,1.084081,0.712743,,,,,,,0.277687,1.327241,0.556917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,11.158333,-0.467924,0.004369,0.229031,0.853565,0.348137,1.093746,0.714671,0.002062,0.363649,1.196876,0.672730,0.202670,0.420861,0.864631,0.729686,0.000000,0.334131,0.843367,0.789254,0.000000,0.323350,1.230084,0.728849,0.000001,0.323006,1.121574,0.806388,0.552469,0.322790,0.964395,0.833007,0.000000,0.390935,1.090443,0.723338,0.000000,0.275883,1.330443,0.545022,0.000000,0.425814,0.969025,0.767424,0.000000,0.300951,1.326625,0.551017,0.587531,0.366277,1.196579,0.670924,0.300120,1.326117,0.552324,,,,,,,0.332745,1.230996,0.733303,0.321473,1.122364,0.806534,,,,,,,,,,,,,0.393336,0.982301,0.730000,0.254033,0.907006,0.713609,0.350843,0.926431,0.636131,0.292943,0.963650,0.786782,,,,-2.646249,0.783467,1.338198,-2.783892,0.843248,1.145166,-2.757442,0.767923,1.122424,-2.942123,0.844653,1.133165,-3.350000,0.777980,1.305094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379982,1.084395,0.713474,,,,,,,0.278444,1.328626,0.559009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,11.166667,-0.465538,0.000444,0.230799,0.854404,0.349583,1.094189,0.715476,0.001836,0.364610,1.197692,0.674284,0.199359,0.423690,0.865439,0.729253,0.000000,0.336861,0.843233,0.788333,0.000000,0.323883,1.230270,0.730463,0.000001,0.323917,1.121245,0.807275,0.567240,0.324586,0.963893,0.832846,0.000000,0.392367,1.091096,0.724291,0.000000,0.276509,1.331557,0.547120,0.000000,0.427835,0.969608,0.767705,0.000000,0.301577,1.327856,0.553189,0.592378,0.367328,1.197322,0.672560,0.300871,1.327420,0.554282,,,,,,,0.332374,1.231253,0.734287,0.321945,1.122184,0.807551,,,,,,,,,,,,,0.393450,0.982073,0.730248,0.254299,0.906827,0.713868,0.350865,0.926243,0.636210,0.293098,0.963343,0.786957,,,,-2.646102,0.783480,1.338184,-2.783960,0.843240,1.145160,-2.757200,0.767939,1.122434,-2.941708,0.844759,1.133202,-3.349979,0.778007,1.305073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380297,1.084670,0.714130,,,,,,,0.279254,1.330063,0.561233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,11.175000,-0.461699,0.003140,0.227758,0.857292,0.349220,1.094485,0.716172,0.002021,0.365039,1.198175,0.675755,0.189998,0.421300,0.864972,0.727857,0.000000,0.334481,0.843078,0.787068,0.000000,0.324805,1.230668,0.732337,0.000001,0.324121,1.121034,0.808275,0.449756,0.323455,0.963483,0.832587,0.000000,0.392004,1.090935,0.724809,0.000000,0.277708,1.333844,0.549980,0.000000,0.426523,0.968787,0.767124,0.000000,0.302762,1.329869,0.555929,0.656994,0.367754,1.197853,0.673931,0.301947,1.329308,0.557261,,,,,,,0.334197,1.231591,0.736614,0.322408,1.121956,0.808409,,,,,,,,,,,,,0.393541,0.981830,0.730407,0.254623,0.906544,0.713714,0.351219,0.926119,0.636334,0.293226,0.963060,0.787117,,,,-2.646211,0.783495,1.338208,-2.784079,0.843223,1.145156,-2.757374,0.767923,1.122426,-2.941681,0.844813,1.133227,-3.349730,0.778029,1.305102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380775,1.085046,0.714942,,,,,,,0.280159,1.331676,0.563599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,11.183333,-0.436959,0.055189,0.179046,0.879752,0.339138,1.095497,0.714973,0.001952,0.367441,1.197577,0.677370,0.178210,0.378261,0.857847,0.714397,0.000000,0.292433,0.845841,0.777738,0.000000,0.335276,1.232938,0.737295,0.000001,0.322947,1.121327,0.809252,0.512275,0.301094,0.964533,0.828017,0.000000,0.381372,1.085605,0.720984,0.000000,0.293877,1.349443,0.561709,0.000000,0.400289,0.958117,0.756914,0.000000,0.318385,1.341737,0.566053,0.585263,0.368154,1.198464,0.675386,,,,,,,,,,0.335003,1.231890,0.738331,0.322849,1.121693,0.809331,,,,,,,,,,,,,0.393632,0.981647,0.730514,0.254808,0.906398,0.713990,0.351107,0.925861,0.636514,0.293549,0.962760,0.787267,,,,-2.646437,0.783463,1.338168,-2.783974,0.843231,1.145165,-2.757030,0.767977,1.122453,-2.941814,0.844736,1.133189,-3.350159,0.777949,1.305100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381062,1.085300,0.715554,,,,,,,0.280920,1.333051,0.565758,,,,,,,,,,,,,,,,,,,,,,,,,0.302687,1.330496,0.559211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,11.191667,-0.434286,0.054861,0.178528,0.881200,0.339646,1.095830,0.715927,0.002017,0.368105,1.198094,0.678947,0.377021,0.378428,0.858132,0.713927,0.000000,0.292568,0.845868,0.777175,0.000000,0.335977,1.233139,0.739077,0.637916,0.323470,1.121114,0.810356,0.899032,0.301388,0.964242,0.828171,0.000000,0.381864,1.085842,0.721888,0.000000,0.294787,1.350760,0.564187,0.000000,0.400590,0.958112,0.757053,0.000000,0.319283,1.342993,0.568490,0.000000,0.368868,1.199123,0.676809,,,,,,,,,,0.335728,1.232091,0.740045,0.323395,1.121511,0.810377,,,,,,,,,,,,,0.393924,0.981411,0.730720,0.254965,0.906165,0.714036,0.351251,0.925587,0.636836,0.293639,0.962541,0.787597,,,,-2.646163,0.783484,1.338211,-2.784103,0.843217,1.145169,-2.757277,0.767944,1.122416,-2.941765,0.844735,1.133202,-3.350288,0.777914,1.305078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381334,1.085501,0.716203,,,,,,,0.281684,1.334567,0.568163,,,,,,,,,,,,,,,,,,,,,,,,,0.303539,1.332083,0.561709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,11.200000,-0.431730,0.052878,0.177985,0.882686,0.340446,1.096172,0.716749,0.001967,0.369028,1.198671,0.680520,0.378745,0.379226,0.858490,0.713342,0.000000,0.293163,0.845823,0.776234,0.000000,0.336707,1.233330,0.740771,0.659822,0.323968,1.120849,0.811287,0.901283,0.301823,0.963866,0.828019,0.000000,0.382645,1.086143,0.722781,0.000000,0.296084,1.352077,0.566512,0.000000,0.401253,0.958188,0.757182,0.000000,0.320566,1.344281,0.570843,0.000000,0.369789,1.199731,0.678405,,,,,,,,,,0.336476,1.232331,0.741666,0.323888,1.121233,0.811325,,,,,,,,,,,,,0.394779,0.981355,0.731242,0.255112,0.905870,0.714155,0.351693,0.925484,0.637119,0.293741,0.962376,0.787743,,,,-2.646294,0.783452,1.338180,-2.784031,0.843234,1.145151,-2.757326,0.767937,1.122423,-2.942612,0.844591,1.133133,-3.349905,0.778004,1.305099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381914,1.085746,0.717148,,,,,,,0.282557,1.336132,0.570589,,,,,,,,,,,,,,,,,,,,,,,,,0.304491,1.333595,0.564313,,,,,,,0.734885,1.349880,1.428212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,11.208333,-0.428254,0.053392,0.176584,0.884627,0.340746,1.096655,0.717551,0.002025,0.369709,1.199308,0.682069,0.384756,0.378577,0.858853,0.712338,0.000000,0.292509,0.846058,0.775197,0.000000,0.337570,1.233643,0.742601,0.629357,0.324433,1.120689,0.812283,0.899393,0.301675,0.963674,0.827857,0.000000,0.382908,1.086414,0.723477,0.000000,0.297295,1.353851,0.569265,0.000000,0.401032,0.958132,0.756906,0.000000,0.321748,1.345926,0.573520,0.000000,0.370480,1.200325,0.679965,,,,,,,,,,0.337302,1.232568,0.743587,0.324357,1.121082,0.812316,,,,,,,,,,,,,0.394655,0.980947,0.731426,0.255397,0.905465,0.713763,0.351811,0.925339,0.637295,0.293838,0.962214,0.787883,,,,-2.646139,0.783489,1.338206,-2.783888,0.843232,1.145169,-2.757410,0.767919,1.122429,-2.942047,0.844697,1.133187,-3.350498,0.777889,1.305048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382346,1.085974,0.717964,,,,,,,0.283377,1.337418,0.572947,,,,,,,,,,,,,,,,,,,,,,,,,0.305256,1.334785,0.566368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,11.216667,-0.423703,0.055010,0.174743,0.887082,0.340785,1.097141,0.718294,0.001979,0.370272,1.199947,0.683699,0.366837,0.377173,0.859176,0.710750,0.000000,0.291193,0.846307,0.773715,0.000000,0.338497,1.233904,0.744636,0.680993,0.324863,1.120381,0.813290,0.899361,0.301203,0.963366,0.827451,0.000000,0.382901,1.086593,0.724011,0.000000,0.298494,1.355975,0.572543,0.000000,0.400340,0.957896,0.756187,0.000000,0.322911,1.347863,0.576658,0.000000,0.371073,1.200986,0.681532,,,,,,,,,,0.338266,1.232969,0.745473,0.324792,1.120776,0.813322,,,,,,,,,,,,,0.394725,0.980768,0.731576,0.255245,0.905329,0.714459,0.351887,0.925204,0.637450,0.294112,0.962047,0.788166,,,,-2.646369,0.783447,1.338190,-2.783888,0.843238,1.145174,-2.757442,0.767950,1.122422,-2.942020,0.844710,1.133177,-3.350019,0.778004,1.305085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382440,1.086192,0.718598,,,,,,,0.284332,1.338973,0.575617,,,,,,,,,,,,,,,,,,,,,,,,,0.306262,1.336567,0.569439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,11.225000,-0.422399,0.051832,0.177025,0.887443,0.341703,1.097399,0.719290,0.001926,0.370636,1.200531,0.685201,0.367271,0.379657,0.859706,0.710922,0.000000,0.293557,0.846030,0.773551,0.000000,0.338443,1.234038,0.746168,0.714213,0.325320,1.120156,0.814325,0.904415,0.302632,0.962936,0.827784,0.000000,0.383867,1.087100,0.725105,0.000000,0.298214,1.356534,0.574429,0.000000,0.402034,0.958392,0.756827,0.000000,0.322669,1.348564,0.578592,0.000000,0.371443,1.201566,0.683037,,,,,,,,,,0.338236,1.233199,0.746917,0.325239,1.120525,0.814380,,,,,,,,,,,,,0.394841,0.980606,0.731738,0.255389,0.905220,0.714772,0.352029,0.925086,0.637607,0.294274,0.961973,0.788354,,,,-2.646377,0.783457,1.338175,-2.784149,0.843224,1.145139,-2.757172,0.767939,1.122468,-2.942738,0.844587,1.133083,-3.349783,0.778029,1.305096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382924,1.086581,0.719518,,,,,,,0.285479,1.340530,0.578247,,,,,,,,,,,,,,,,,,,,,,,,,0.307283,1.337978,0.571849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,11.233333,-0.415890,0.055861,0.172511,0.891154,0.341431,1.098114,0.720083,0.002019,0.371571,1.201279,0.687158,0.354597,0.376144,0.860062,0.708480,0.000000,0.290192,0.846736,0.771389,0.000000,0.340147,1.234429,0.748718,0.693429,0.325847,1.119868,0.815486,0.895184,0.301118,0.962806,0.827060,0.000000,0.383483,1.087179,0.725540,0.000000,0.300680,1.359644,0.578774,0.000000,0.400082,0.957843,0.755521,0.000000,0.325047,1.351295,0.582704,0.000000,0.372426,1.202250,0.684924,,,,,,,,,,0.339907,1.233539,0.749528,0.325784,1.120282,0.815505,,,,,,,,,,,,,0.394961,0.980456,0.731966,0.255501,0.905111,0.714898,0.352086,0.924812,0.637774,0.294349,0.961829,0.788547,,,,-2.646182,0.783494,1.338208,-2.783905,0.843255,1.145174,-2.757233,0.767959,1.122444,-2.941708,0.844742,1.133230,-3.349737,0.778049,1.305117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383254,1.086830,0.720356,,,,,,,0.286662,1.342148,0.580972,,,,,,,,,,,,,,,,,,,,,,,,,0.308414,1.339797,0.575034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,11.241667,-0.415518,0.050016,0.174737,0.891241,0.342827,1.098368,0.721323,0.001986,0.372337,1.201892,0.688961,0.331588,0.379723,0.860665,0.709309,0.000000,0.293364,0.846397,0.771449,0.000000,0.340105,1.234578,0.750351,0.729429,0.326249,1.119694,0.816656,0.898959,0.302801,0.962387,0.827554,0.000000,0.384925,1.087784,0.727103,0.000000,0.300976,1.359960,0.580450,0.000000,0.402405,0.958508,0.756840,0.000000,0.325382,1.351812,0.584562,0.000000,0.373216,1.202970,0.686677,,,,,,,,,,0.339905,1.233772,0.751044,0.326189,1.120094,0.816663,,,,,,,,,,,,,0.395213,0.980208,0.732090,0.255592,0.905020,0.715029,0.352421,0.924677,0.638074,0.294507,0.961569,0.788830,,,,-2.646157,0.783474,1.338212,-2.784218,0.843199,1.145149,-2.757128,0.767980,1.122448,-2.942142,0.844689,1.133146,-3.350430,0.777882,1.305089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383582,1.087107,0.721147,,,,,,,0.287890,1.343509,0.583611,,,,,,,,,,,,,,,,,,,,,,,,,0.309469,1.341239,0.577597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,11.250000,-0.406575,0.057877,0.168571,0.896064,0.341780,1.099275,0.722052,0.002073,0.373006,1.202714,0.691055,0.273344,0.373729,0.861115,0.705694,0.000000,0.287811,0.847542,0.768596,0.000000,0.342141,1.235008,0.753348,0.769334,0.326721,1.119333,0.817909,0.886354,0.300226,0.962367,0.826490,0.000000,0.383720,1.087756,0.727164,0.000000,0.303624,1.363967,0.586004,0.000000,0.398921,0.957677,0.754561,0.000000,0.327905,1.355266,0.589696,0.000000,0.374001,1.203739,0.688524,,,,,,,,,,0.341967,1.234308,0.753923,0.326703,1.119782,0.817837,,,,,,,,,,,,,0.395546,0.980088,0.732384,0.255696,0.904940,0.715219,0.352668,0.924502,0.638436,0.294603,0.961412,0.789027,,,,-2.646224,0.783460,1.338201,-2.783878,0.843213,1.145187,-2.757212,0.767961,1.122465,-2.941730,0.844740,1.133210,-3.349865,0.777973,1.305122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384124,1.087327,0.722107,,,,,,,0.289172,1.345026,0.586475,,,,,,,,,,,,,,,,,,,,,,,,,0.308848,1.345438,0.578420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
